date,temp,rain,wind_speed,humidity,sun_hour,sun_power,snow,cloud,solar_power
2017-04-13 10:00,15.5,0,2.3,58,1,1.53,0,0,453
2017-04-13 11:00,16,0,5,58,1,1.99,0,0,588
2017-04-13 12:00,16.6,0,5.1,58,1,2.23,0,0,668
2017-04-13 13:00,15.6,0,5.6,61,1,2.3,0,2,696
2017-04-13 14:00,16.7,0,5.9,60,1,2.23,0,0,680
2017-04-13 15:00,16.4,0,6,62,1,1.96,0,0,590
2017-04-13 16:00,16.4,0,5.4,62,1,1.57,0,0,462
2017-04-13 17:00,14.4,0,5.9,70,1,1.04,0,0,315
2017-04-13 18:00,13.2,0,4.7,77,1,0.51,0,0,150
2017-04-13 19:00,11,0,4.9,90,0,0.01,0,0,24
2017-04-13 20:00,10.6,0,4.4,88,0,0,0,0,0
2017-04-13 21:00,10.3,0,4.5,84,0,0,0,0,0
2017-04-13 22:00,10.1,0,4.2,81,0,0,0,0,0
2017-04-13 23:00,10.3,0,4,79,0,0,0,0,0
2017-04-14 0:00,10.5,0,3.9,75,0,0,0,7,0
2017-04-14 1:00,10.5,0,2.3,72,0,0,0,0,0
2017-04-14 2:00,10.9,0,3.5,64,0,0,0,0,0
2017-04-14 3:00,10.7,0,2.9,61,0,0,0,0,0
2017-04-14 4:00,10.6,0,3.3,62,0,0,0,2,0
2017-04-14 5:00,10.4,0,2.5,61,0,0,0,4,0
2017-04-14 6:00,10.8,0,2.5,56,0,0,0,4,0
2017-04-14 7:00,12.8,0,4.4,49,0,0,0,6,3
2017-04-14 8:00,14,0,5.7,54,0,0,0,3,97
2017-04-14 9:00,15.3,0,7.7,60,0.5,0.6,0,7,279
2017-04-14 10:00,15.6,0,7.4,63,0.9,1.23,0,9,491
2017-04-14 11:00,16.1,0,8.2,66,0.4,1.3,0,9,362
2017-04-14 12:00,13.2,0.1,6.7,86,0.2,0.66,0,10,240
2017-04-14 13:00,13.7,0.3,6.2,84,0,0.33,0,10,262
2017-04-14 14:00,16.3,0,9.1,68,0.5,1.5,0,7,457
2017-04-14 15:00,15,0,8.7,73,0.8,1.72,0,9,622
2017-04-14 16:00,14.6,0,6.6,77,0.4,0.88,0,8,321
2017-04-14 17:00,13.7,0,5.7,82,0.1,0.53,0,8,201
2017-04-14 18:00,12.9,0,3.9,87,0,0.32,0,6,93
2017-04-14 19:00,12,0,4.4,93,0,0.1,0,0,0
2017-04-14 20:00,11.3,0,2.4,97,0,0,0,0,0
2017-04-14 21:00,11.2,0,2.6,98,0,0,0,10,0
2017-04-14 22:00,10.7,0,3.8,98,0,0,0,0,0
2017-04-14 23:00,10.4,0,3.5,98,0,0,0,0,0
2017-04-15 0:00,10.1,0,1.7,98,0,0,0,7,0
2017-04-15 1:00,9.8,0,2,98,0,0,0,0,0
2017-04-15 2:00,10,0,1.5,98,0,0,0,0,0
2017-04-15 3:00,9.4,0,1.8,98,0,0,0,2,0
2017-04-15 4:00,9.5,0,1,98,0,0,0,0,0
2017-04-15 5:00,10.4,0,3.3,98,0,0,0,0,0
2017-04-15 6:00,10.2,0,2.4,98,0,0,0,0,0
2017-04-15 7:00,10.5,0,0.5,98,0.1,0.1,0,0,14
2017-04-15 8:00,13.4,0,2.5,94,1,0.52,0,0,133
2017-04-15 9:00,15.5,0,4.7,80,1,1.1,0,0,315
2017-04-15 10:00,17.1,0,4.1,73,1,1.65,0,0,492
2017-04-15 11:00,18.9,0,4,66,1,2.1,0,0,612
2017-04-15 12:00,20.5,0,4,59,1,2.38,0,0,688
2017-04-15 13:00,20.4,0,5.2,61,1,2.49,0,0,716
2017-04-15 14:00,21.2,0,4.9,56,1,2.44,0,0,706
2017-04-15 15:00,20.3,0,4.3,61,1,2.18,0,0,650
2017-04-15 16:00,20.5,0,4.2,58,1,1.79,0,0,528
2017-04-15 17:00,20.7,0,3.3,53,1,1.28,0,0,363
2017-04-15 18:00,19.4,0,2.4,63,1,0.67,0,0,166
2017-04-15 19:00,16.7,0,2.3,75,0.6,0.16,0,0,26
2017-04-15 20:00,14,0,2.1,86,0,0,0,0,0
2017-04-15 21:00,12.6,0,1.1,94,0,0,0,0,0
2017-04-15 22:00,11.2,0,2.2,98,0,0,0,0,0
2017-04-15 23:00,11.4,0,1.7,98,0,0,0,10,0
2017-04-16 0:00,10.9,0,3,98,0,0,0,10,0
2017-04-16 1:00,11,0,2.3,98,0,0,0,10,0
2017-04-16 2:00,10.1,0,2.6,98,0,0,0,10,0
2017-04-16 3:00,10.1,0,2.5,98,0,0,0,10,0
2017-04-16 4:00,10.1,0,2.4,98,0,0,0,10,0
2017-04-16 5:00,10.3,0,1.6,98,0,0,0,10,0
2017-04-16 6:00,10.3,0,1.2,98,0,0,0,10,0
2017-04-16 7:00,10.6,0,0.5,98,0,0.03,0,10,0
2017-04-16 8:00,10.9,0,1,98,0,0.24,0,10,54
2017-04-16 9:00,11.3,0,0.3,98,0,0.48,0,10,299
2017-04-16 10:00,13.2,0,1.4,98,0.4,1.1,0,7,449
2017-04-16 11:00,17.5,0,2.5,98,0.6,1.68,0,7,425
2017-04-16 12:00,20.8,0,1.9,60,1,2.37,0,6,696
2017-04-16 13:00,22.9,0,2.7,48,1,2.53,0,3,716
2017-04-16 14:00,24.7,0,1.6,42,1,2.36,0,7,671
2017-04-16 15:00,25.5,0,3.1,37,1,1.75,0,8,461
2017-04-16 16:00,24.5,0,2.4,50,1,1.5,0,8,414
2017-04-16 17:00,23.1,0,2.4,58,0.5,0.7,0,9,275
2017-04-16 18:00,21.6,0,2.1,63,0,0.38,0,6,97
2017-04-16 19:00,19.6,0,2.1,74,0,0.08,0,0,23
2017-04-16 20:00,16.9,0,1.6,84,0,0,0,0,0
2017-04-16 21:00,16.2,0,0.9,86,0,0,0,8,0
2017-04-16 22:00,15.4,0,0.5,90,0,0,0,0,0
2017-04-16 23:00,14.9,0,1.8,95,0,0,0,0,0
2017-04-17 0:00,12.5,0,2.7,98,0,0,0,9,0
2017-04-17 1:00,11.1,0,0.2,98,0,0,0,0,0
2017-04-17 2:00,11,0,0.5,98,0,0,0,0,0
2017-04-17 3:00,11.6,0,0.2,98,0,0,0,9,0
2017-04-17 4:00,13.1,0,2.4,98,0,0,0,8,0
2017-04-17 5:00,12.4,0,3.1,98,0,0,0,9,0
2017-04-17 6:00,12.4,0,1.1,98,0,0,0,9,0
2017-04-17 7:00,13.2,0,1.3,96,0,0.02,0,10,2
2017-04-17 8:00,14.5,0,1.3,87,0,0.08,0,10,7
2017-04-17 9:00,13.7,0.7,2.3,98,0,0.07,0,10,8
2017-04-17 10:00,13.4,1.5,2.4,98,0,0.12,0,10,56
2017-04-17 11:00,13.2,0.9,1.9,98,0,0.2,0,10,73
2017-04-17 12:00,13,1.1,3.4,98,0,0.2,0,10,72
2017-04-17 13:00,12.7,4.2,2.3,98,0,0.24,0,10,96
2017-04-17 14:00,12.2,2.5,3.6,98,0,0.33,0,10,74
2017-04-17 15:00,13.2,0.3,3.6,98,0,0.21,0,10,177
2017-04-17 16:00,15.6,0,2.9,90,0.4,0.6,0,4,327
2017-04-17 17:00,14.3,0,3.6,97,0.7,1.6,0,5,355
2017-04-17 18:00,14.2,0,2.8,95,0.7,0.85,0,2,181
2017-04-17 19:00,13.4,0,1.1,96,0.7,0.15,0,0,38
2017-04-17 20:00,11.6,0,0.7,98,0,0,0,0,0
2017-04-17 21:00,11.2,0,0.6,98,0,0,0,0,0
2017-04-17 22:00,9.8,0,0,98,0,0,0,0,0
2017-04-17 23:00,8.8,0,0.1,98,0,0,0,0,0
2017-04-18 0:00,8.8,0,0.3,98,0,0,0,4,0
2017-04-18 1:00,8.1,0,0.7,98,0,0,0,0,0
2017-04-18 2:00,7.3,0,0,98,0,0,0,0,0
2017-04-18 3:00,6.7,0,0.8,98,0,0,0,10,0
2017-04-18 4:00,7.5,0,0.3,98,0,0,0,10,0
2017-04-18 5:00,7.6,0,0.2,98,0,0,0,10,0
2017-04-18 6:00,7.4,0,0.3,98,0,0,0,8,0
2017-04-18 7:00,8.8,0,2.2,98,0,0.09,0,8,20
2017-04-18 8:00,10.5,0,3.7,98,0.5,0.43,0,1,77
2017-04-18 9:00,14,0,3,98,1,1.07,0,0,267
2017-04-18 10:00,15.6,0,4.8,86,1,1.56,0,1,490
2017-04-18 11:00,15,0,6.7,76,0.4,1.25,0,10,534
2017-04-18 12:00,13.6,0,3.9,89,0,0.16,0,10,217
2017-04-18 13:00,14.1,0,7.3,88,0,0.59,0,10,379
2017-04-18 14:00,12.8,0,6.6,98,0,0.22,0,10,70
2017-04-18 15:00,11.2,0.9,4.7,98,0,0.1,0,10,32
2017-04-18 16:00,11.5,0.3,2.7,98,0,0.25,0,10,124
2017-04-18 17:00,13.4,0,3.3,98,0.5,0.88,0,3,296
2017-04-18 18:00,12.8,0,5.7,82,1,0.72,0,0,178
2017-04-18 19:00,11.1,0,6.1,79,0.6,0.2,0,0,34
2017-04-18 20:00,9.8,0,5.2,82,0,0,0,0,0
2017-04-18 21:00,9.7,0,3.8,81,0,0,0,0,0
2017-04-18 22:00,9.8,0,4.7,74,0,0,0,0,0
2017-04-18 23:00,9.6,0,3.3,75,0,0,0,0,0
2017-04-19 0:00,9.1,0,2.3,76,0,0,0,0,0
2017-04-19 1:00,8.7,0,1.9,78,0,0,0,0,0
2017-04-19 2:00,6.4,0,0.7,91,0,0,0,0,0
2017-04-19 3:00,5.7,0,0.6,94,0,0,0,0,0
2017-04-19 4:00,6.5,0,1.3,89,0,0,0,0,0
2017-04-19 5:00,6.2,0,1.2,96,0,0,0,0,0
2017-04-19 6:00,3.8,0,0.2,98,0,0,0,0,0
2017-04-19 7:00,5.3,0,0.5,98,0.3,0.13,0,0,24
2017-04-19 8:00,8.6,0,2.2,91,1,0.59,0,0,155
2017-04-19 9:00,11.1,0,2,81,1,1.17,0,0,347
2017-04-19 10:00,14.2,0,2.8,52,1,1.71,0,0,537
2017-04-19 11:00,15.4,0,4,45,1,2.14,0,0,670
2017-04-19 12:00,16.3,0,5.7,44,1,2.43,0,1,739
2017-04-19 13:00,16.6,0,2,41,1,2.56,0,2,765
2017-04-19 14:00,17.2,0,3,38,1,2.5,0,2,729
2017-04-19 15:00,16.5,0,5.2,45,1,2.25,0,0,668
2017-04-19 16:00,16.3,0,4.3,46,1,1.79,0,0,548
2017-04-19 17:00,15.3,0,3.8,43,1,1.3,0,0,384
2017-04-19 18:00,14.4,0,3,43,1,0.72,0,0,185
2017-04-19 19:00,12.5,0,1.8,57,0.5,0.16,0,0,32
2017-04-19 20:00,10.9,0,1,73,0,0,0,0,0
2017-04-19 21:00,9.9,0,1.1,77,0,0,0,2,0
2017-04-19 22:00,9.3,0,1,83,0,0,0,0,0
2017-04-19 23:00,9.9,0,0.7,73,0,0,0,0,0
2017-04-20 0:00,9.4,0,1.1,81,0,0,0,9,0
2017-04-20 1:00,9.4,0,0.1,82,0,0,0,0,0
2017-04-20 2:00,9.3,0,0.7,84,0,0,0,0,0
2017-04-20 3:00,9.2,0,0.6,84,0,0,0,9,0
2017-04-20 4:00,8.7,0,0.2,89,0,0,0,9,0
2017-04-20 5:00,8.7,0,0.5,86,0,0,0,9,0
2017-04-20 6:00,8.8,0,0.5,85,0,0,0,10,0
2017-04-20 7:00,9.3,0,0.8,81,0,0.07,0,6,11
2017-04-20 8:00,10.6,0,0.3,75,0,0.17,0,9,44
2017-04-20 9:00,11.4,0,1.2,69,0,0.21,0,9,105
2017-04-20 10:00,12.1,0,1.6,66,0,0.41,0,8,171
2017-04-20 11:00,12.5,0,1.6,62,0,0.38,0,10,123
2017-04-20 12:00,11.7,0.6,2.9,81,0,0.21,0,10,123
2017-04-20 13:00,11.8,0.6,3.8,87,0,0.44,0,10,353
2017-04-20 14:00,12.8,0,2.8,68,0,0.86,0,8,299
2017-04-20 15:00,14.6,0,2.5,61,0.6,1.39,0,9,459
2017-04-20 16:00,13.6,0,3.6,67,0.1,0.86,0,9,258
2017-04-20 17:00,13.4,0,2.7,68,0.2,0.63,0,7,225
2017-04-20 18:00,12.7,0,2.4,66,0.2,0.41,0,6,124
2017-04-20 19:00,11.5,0,1,78,0,0.12,0,0,23
2017-04-20 20:00,9.4,0,0.7,90,0,0,0,0,0
2017-04-20 21:00,9.2,0,1,91,0,0,0,6,0
2017-04-20 22:00,8.5,0,0.3,98,0,0,0,0,0
2017-04-20 23:00,7.3,0,0.1,98,0,0,0,0,0
2017-04-21 0:00,7.2,0,0.5,98,0,0,0,5,0
2017-04-21 1:00,5.8,0,0.7,98,0,0,0,0,0
2017-04-21 2:00,5.1,0,0.2,98,0,0,0,0,0
2017-04-21 3:00,6,0,1.3,98,0,0,0,4,0
2017-04-21 4:00,6,0,1.1,98,0,0,0,3,0
2017-04-21 5:00,4.3,0,0.4,98,0,0,0,0,0
2017-04-21 6:00,3.3,0,0.4,98,0,0,0,3,0
2017-04-21 7:00,5.5,0,0.4,98,0.4,0.14,0,0,26
2017-04-21 8:00,8.3,0,0.7,98,1,0.58,0,3,152
2017-04-21 9:00,11.5,0,0.4,76,1,1.12,0,0,324
2017-04-21 10:00,14.3,0,1.4,65,1,1.64,0,1,490
2017-04-21 11:00,15.7,0,2.6,53,1,2.03,0,3,604
2017-04-21 12:00,16.9,0,2.5,48,1,2.26,0,3,672
2017-04-21 13:00,17.7,0,2.8,45,1,2.39,0,4,714
2017-04-21 14:00,17.5,0,3.2,45,0.7,1.74,0,7,645
2017-04-21 15:00,18.3,0,2.5,41,0.9,2.08,0,4,440
2017-04-21 16:00,18.1,0,4.1,46,1,1.8,0,3,451
2017-04-21 17:00,16.8,0,3.3,51,1,1.12,0,8,345
2017-04-21 18:00,15.1,0,3.2,65,0.7,0.55,0,8,86
2017-04-21 19:00,12.7,0,3.1,76,0,0.15,0,0,13
2017-04-21 20:00,11.8,0,2.8,80,0,0,0,0,0
2017-04-21 21:00,11.1,0,1.1,82,0,0,0,8,0
2017-04-21 22:00,10.6,0,0.2,89,0,0,0,0,0
2017-04-21 23:00,10.1,0,0.5,94,0,0,0,0,0
2017-04-22 0:00,9.8,0,1.3,93,0,0,0,9,0
2017-04-22 1:00,9.5,0,0.8,93,0,0,0,0,0
2017-04-22 2:00,7.7,0,0.2,98,0,0,0,0,0
2017-04-22 3:00,8,0,0.3,98,0,0,0,4,0
2017-04-22 4:00,7.7,0,1.4,98,0,0,0,4,0
2017-04-22 5:00,6.4,0,1.1,98,0,0,0,0,0
2017-04-22 6:00,7,0,1.2,98,0,0,0,0,0
2017-04-22 7:00,8.5,0,1.2,98,0.5,0.16,0,0,26
2017-04-22 8:00,10.3,0,2.8,95,1,0.64,0,0,158
2017-04-22 9:00,13.5,0,1.6,81,1,1.19,0,0,330
2017-04-22 10:00,15.4,0,1.8,69,1,1.72,0,0,516
2017-04-22 11:00,16.5,0,3.3,69,1,2.04,0,1,654
2017-04-22 12:00,17.5,0,3.3,58,1,2.42,0,3,720
2017-04-22 13:00,18.9,0,3.1,39,1,2.42,0,2,746
2017-04-22 14:00,20.1,0,4.7,24,1,2.52,0,0,721
2017-04-22 15:00,20.2,0,4.8,31,1,2.32,0,1,655
2017-04-22 16:00,19.3,0,4.6,28,1,1.86,0,0,538
2017-04-22 17:00,18.8,0,5.8,27,1,1.37,0,0,377
2017-04-22 18:00,18,0,3.9,33,1,0.76,0,0,187
2017-04-22 19:00,15.5,0,3.3,46,0.8,0.22,0,0,34
2017-04-22 20:00,13.5,0,1.6,55,0,0,0,0,0
2017-04-22 21:00,10.4,0,0.7,65,0,0,0,0,0
2017-04-22 22:00,8.9,0,0.3,72,0,0,0,0,0
2017-04-22 23:00,8.2,0,0.5,83,0,0,0,0,0
2017-04-23 0:00,7,0,0.2,86,0,0,0,0,0
2017-04-23 1:00,5.9,0,0.1,90,0,0,0,0,0
2017-04-23 2:00,5.4,0,0.3,95,0,0,0,0,0
2017-04-23 3:00,4.7,0,0.2,98,0,0,0,0,0
2017-04-23 4:00,4.3,0,0.1,98,0,0,0,0,0
2017-04-23 5:00,4,0,0.3,98,0,0,0,0,0
2017-04-23 6:00,4.2,0,1,98,0,0,0,0,0
2017-04-23 7:00,6.2,0,0,98,0.6,0.19,0,0,27
2017-04-23 8:00,9.2,0,1.1,86,1,0.74,0,0,171
2017-04-23 9:00,13.1,0,1.7,70,1,1.26,0,0,362
2017-04-23 10:00,16.8,0,2.1,49,1,1.83,0,0,539
2017-04-23 11:00,18,0,2.8,38,1,2.25,0,0,651
2017-04-23 12:00,20,0,4.1,31,1,2.53,0,0,725
2017-04-23 13:00,19.9,0,4.4,37,1,2.62,0,0,751
2017-04-23 14:00,20.1,0,3.9,34,1,2.51,0,0,733
2017-04-23 15:00,19.2,0,4.9,33,1,2.33,0,0,668
2017-04-23 16:00,18.7,0,4.3,33,1,1.93,0,2,553
2017-04-23 17:00,18.1,0,4.2,32,1,1.39,0,1,405
2017-04-23 18:00,16.6,0,3.4,39,1,0.79,0,0,199
2017-04-23 19:00,14.4,0,2.7,44,1,0.25,0,0,36
2017-04-23 20:00,12.2,0,2.3,56,0,0,0,0,0
2017-04-23 21:00,10.9,0,2,63,0,0,0,0,0
2017-04-23 22:00,8.8,0,0.5,75,0,0,0,0,0
2017-04-23 23:00,7.4,0,0.9,79,0,0,0,0,0
2017-04-24 0:00,6.5,0,0.7,87,0,0,0,0,0
2017-04-24 1:00,5.6,0,0.7,90,0,0,0,0,0
2017-04-24 2:00,5,0,0.4,90,0,0,0,0,0
2017-04-24 3:00,4,0,0.8,93,0,0,0,0,0
2017-04-24 4:00,3.7,0,0.4,90,0,0,0,0,0
2017-04-24 5:00,3.3,0,0,87,0,0,0,0,0
2017-04-24 6:00,4.5,0,0.3,88,0,0,0,0,0
2017-04-24 7:00,6.5,0,0.3,86,0.6,0.19,0,0,27
2017-04-24 8:00,12.2,0,1.3,63,1,0.74,0,2,169
2017-04-24 9:00,16,0,3.9,46,1,1.29,0,2,360
2017-04-24 10:00,17,0,4.9,48,1,1.78,0,3,539
2017-04-24 11:00,18.2,0,5.8,41,1,2.23,0,4,661
2017-04-24 12:00,19.5,0,5.1,38,1,2.45,0,6,747
2017-04-24 13:00,19.2,0,6.1,37,1,2.7,0,4,762
2017-04-24 14:00,19.4,0,5.9,35,1,2.55,0,3,748
2017-04-24 15:00,19.7,0,5.8,33,1,2.27,0,4,640
2017-04-24 16:00,19.1,0,6.4,33,1,1.92,0,3,489
2017-04-24 17:00,18.5,0,6.7,28,1,1.4,0,3,408
2017-04-24 18:00,17.4,0,4.8,34,1,0.59,0,6,155
2017-04-24 19:00,15.5,0,3.4,47,0.6,0.25,0,0,42
2017-04-24 20:00,14.5,0,2.4,60,0,0.01,0,0,0
2017-04-24 21:00,11.9,0,0.4,71,0,0,0,1,0
2017-04-24 22:00,12.3,0,2.9,66,0,0,0,0,0
2017-04-24 23:00,9.5,0,0.7,81,0,0,0,0,0
2017-04-25 0:00,8.5,0,0.6,86,0,0,0,0,0
2017-04-25 1:00,8.8,0,0.5,88,0,0,0,0,0
2017-04-25 2:00,8.6,0,0.3,92,0,0,0,0,0
2017-04-25 3:00,9.6,0,1.1,93,0,0,0,7,0
2017-04-25 4:00,9.1,0,0.2,96,0,0,0,5,0
2017-04-25 5:00,9.8,0,0.4,95,0,0,0,9,0
2017-04-25 6:00,9.7,0,0.5,98,0,0,0,8,0
2017-04-25 7:00,11.9,0,0.9,93,0,0.1,0,9,17
2017-04-25 8:00,15.3,0,2.8,88,0.1,0.4,0,8,129
2017-04-25 9:00,16.4,0,5,81,1,1.08,0,6,257
2017-04-25 10:00,17.3,0,4,79,1,1.61,0,4,473
2017-04-25 11:00,17.6,0,3.3,75,1,2.09,0,0,615
2017-04-25 12:00,19.3,0,4.2,71,1,2.28,0,3,680
2017-04-25 13:00,19.8,0,4,68,1,2.27,0,8,691
2017-04-25 14:00,20.4,0,3.6,64,0.8,1.69,0,9,582
2017-04-25 15:00,19.8,0,3.7,62,0.2,1.31,0,9,409
2017-04-25 16:00,18.5,0,3.3,70,0,0.86,0,9,268
2017-04-25 17:00,17.4,0,2.5,70,0,0.6,0,10,187
2017-04-25 18:00,16.2,0,2.6,81,0,0.27,0,10,71
2017-04-25 19:00,15.1,0,2,88,0,0.07,0,0,1
2017-04-25 20:00,13.2,0,1.2,96,0,0,0,0,0
2017-04-25 21:00,12.5,0,0.7,97,0,0,0,10,0
2017-04-25 22:00,12.5,0,0.2,98,0,0,0,0,0
2017-04-25 23:00,12.3,0,0.7,98,0,0,0,10,0
2017-04-26 0:00,12.2,0,0.8,98,0,0,0,10,0
2017-04-26 1:00,11.9,0,1.1,98,0,0,0,10,0
2017-04-26 2:00,11.9,0,1,96,0,0,0,0,0
2017-04-26 3:00,12.1,0,0.4,85,0,0,0,10,0
2017-04-26 4:00,11.7,0,1.9,83,0,0,0,10,0
2017-04-26 5:00,11.4,0,0.4,77,0,0,0,10,0
2017-04-26 6:00,10.6,0,1.9,83,0,0,0,9,0
2017-04-26 7:00,11,0,1.1,81,0.3,0.14,0,4,30
2017-04-26 8:00,12.9,0,2.4,64,1,0.65,0,4,165
2017-04-26 9:00,14.7,0,3.2,49,0.8,1.14,0,3,366
2017-04-26 10:00,16.6,0,3.8,34,1,1.8,0,2,533
2017-04-26 11:00,17.4,0,3.8,25,1,2.21,0,5,667
2017-04-26 12:00,18.1,0,4.7,19,1,2.53,0,4,753
2017-04-26 13:00,18.5,0,4.6,21,1,2.67,0,6,785
2017-04-26 14:00,18.2,0,4.5,27,1,2.3,0,7,705
2017-04-26 15:00,18,0,6.3,28,1,2.29,0,2,692
2017-04-26 16:00,17.6,0,6,27,1,1.95,0,3,573
2017-04-26 17:00,16.9,0,5.6,28,1,1.36,0,3,406
2017-04-26 18:00,15.4,0,5.9,33,1,0.74,0,5,200
2017-04-26 19:00,13.4,0,4.5,35,0.6,0.23,0,0,48
2017-04-26 20:00,12.6,0,4,36,0,0.01,0,0,0
2017-04-26 21:00,11.2,0,4.9,52,0,0,0,4,0
2017-04-26 22:00,10.7,0,3.3,66,0,0,0,0,0
2017-04-26 23:00,10.3,0,1.8,71,0,0,0,0,0
2017-04-27 0:00,9.6,0,1.1,70,0,0,0,0,0
2017-04-27 1:00,8.6,0,0.7,76,0,0,0,0,0
2017-04-27 2:00,8.3,0,0.9,80,0,0,0,0,0
2017-04-27 3:00,5.9,0,1,88,0,0,0,0,0
2017-04-27 4:00,4.8,0,0.3,91,0,0,0,0,0
2017-04-27 5:00,4.2,0,1,97,0,0,0,0,0
2017-04-27 6:00,3.3,0,0,98,0,0,0,1,0
2017-04-27 7:00,5.7,0,0,98,0.6,0.22,0,0,37
2017-04-27 8:00,10,0,0.6,80,1,0.7,0,0,177
2017-04-27 9:00,13.9,0,2.2,53,1,1.24,0,0,371
2017-04-27 10:00,16.2,0,4.6,38,1,1.83,0,0,554
2017-04-27 11:00,17.4,0,4.9,30,1,2.28,0,0,783
2017-04-27 12:00,17.8,0,6.1,28,1,2.57,0,0,868
2017-04-27 13:00,18.9,0,5.5,25,1,2.66,0,0,899
2017-04-27 14:00,18.7,0,5.2,27,1,2.58,0,0,880
2017-04-27 15:00,18.9,0,6.2,26,1,2.33,0,0,802
2017-04-27 16:00,18,0,4.8,32,1,1.91,0,0,649
2017-04-27 17:00,16.5,0,4.8,39,1,1.39,0,0,451
2017-04-27 18:00,14.7,0,4.8,61,1,0.82,0,0,245
2017-04-27 19:00,12.8,0,4.2,69,0.9,0.24,0,0,50
2017-04-27 20:00,11.5,0,2.5,78,0,0.01,0,0,0
2017-04-27 21:00,10.9,0,2.8,85,0,0,0,0,0
2017-04-27 22:00,10.2,0,1.9,88,0,0,0,0,0
2017-04-27 23:00,9.7,0,2.4,93,0,0,0,0,0
2017-04-28 0:00,9,0,1,96,0,0,0,0,0
2017-04-28 1:00,8.8,0,1.6,98,0,0,0,0,0
2017-04-28 2:00,7.6,0,1.1,98,0,0,0,0,0
2017-04-28 3:00,6.9,0,0.5,98,0,0,0,0,0
2017-04-28 4:00,6.7,0,0.2,98,0,0,0,0,0
2017-04-28 5:00,8.6,0,2.2,98,0,0,0,0,0
2017-04-28 6:00,7.8,0,1.5,98,0,0,0,3,0
2017-04-28 7:00,10.1,0,2.9,98,0.3,0.18,0,8,40
2017-04-28 8:00,12.2,0,5.2,98,0.6,0.44,0,3,199
2017-04-28 9:00,14.2,0,5.9,86,1,1.24,0,0,416
2017-04-28 10:00,15.3,0,6.5,81,1,1.78,0,0,624
2017-04-28 11:00,17.3,0,5.5,74,1,2.17,0,0,764
2017-04-28 12:00,18.7,0,5.7,62,1,2.43,0,1,839
2017-04-28 13:00,19,0,4.7,52,1,2.5,0,3,869
2017-04-28 14:00,18.4,0,5.7,56,0.9,2.33,0,6,686
2017-04-28 15:00,16.7,0,5.6,65,0.1,1.38,0,8,500
2017-04-28 16:00,16.3,0,4.9,66,0.1,1.03,0,8,438
2017-04-28 17:00,16.9,0,5.2,63,0.5,1.02,0,4,367
2017-04-28 18:00,14.9,0,4.7,76,1,0.67,0,0,208
2017-04-28 19:00,13.3,0,4.7,86,0.5,0.2,0,0,43
2017-04-28 20:00,12.4,0,2.8,92,0,0,0,0,0
2017-04-28 21:00,11.5,0,1.9,97,0,0,0,0,0
2017-04-28 22:00,10.6,0,1.6,98,0,0,0,0,0
2017-04-28 23:00,9.4,0,0.9,98,0,0,0,0,0
2017-04-29 0:00,8.3,0,0.8,98,0,0,0,2,0
2017-04-29 1:00,9.5,0,0.3,98,0,0,0,0,0
2017-04-29 2:00,9.4,0,0.9,98,0,0,0,0,0
2017-04-29 3:00,9.6,0,1.1,98,0,0,0,8,0
2017-04-29 4:00,9.7,0,1.1,98,0,0,0,9,0
2017-04-29 5:00,9.9,0,2.4,98,0,0,0,10,0
2017-04-29 6:00,9.9,0,1,98,0,0,0,10,0
2017-04-29 7:00,10.1,0,1.5,98,0,0.13,0,6,41
2017-04-29 8:00,11.6,0,2.8,98,0.4,0.57,0,0,201
2017-04-29 9:00,14,0,2.6,88,1,1.22,0,0,414
2017-04-29 10:00,16.1,0,4.1,74,1,1.77,0,0,607
2017-04-29 11:00,18.1,0,3.8,61,1,2.2,0,0,742
2017-04-29 12:00,20.3,0,4.1,43,1,2.45,0,0,801
2017-04-29 13:00,19.9,0,4.7,47,1,2.56,0,0,844
2017-04-29 14:00,21,0,5.4,39,1,2.44,0,0,811
2017-04-29 15:00,21,0,5.4,36,1,2.22,0,0,733
2017-04-29 16:00,20.8,0,5.7,37,1,1.81,0,0,606
2017-04-29 17:00,19.8,0,5.4,37,1,1.29,0,0,420
2017-04-29 18:00,17.8,0,5,53,1,0.73,0,0,212
2017-04-29 19:00,16.3,0,4.1,63,0.6,0.22,0,0,49
2017-04-29 20:00,15.6,0,4.1,66,0,0.01,0,0,0
2017-04-29 21:00,15.1,0,4.8,69,0,0,0,0,0
2017-04-29 22:00,14.3,0,4.3,76,0,0,0,0,0
2017-04-29 23:00,13.9,0,3.7,82,0,0,0,0,0
2017-04-30 0:00,13.8,0,3.3,83,0,0,0,0,0
2017-04-30 1:00,13.7,0,3.3,87,0,0,0,0,0
2017-04-30 2:00,13.6,0,3.9,89,0,0,0,0,0
2017-04-30 3:00,14,0,3.7,91,0,0,0,0,0
2017-04-30 4:00,14.3,0,3.4,92,0,0,0,0,0
2017-04-30 5:00,14.4,0,4.3,90,0,0,0,0,0
2017-04-30 6:00,14.6,0,4,88,0,0,0,0,0
2017-04-30 7:00,15.5,0,6,85,0.3,0.19,0,0,40
2017-04-30 8:00,16.6,0,5.2,81,1,0.64,0,0,180
2017-04-30 9:00,17.9,0,4.7,77,1,1.19,0,0,385
2017-04-30 10:00,18.3,0,6.6,77,1,1.71,0,0,580
